FBtr0475186	-	2L	+	7529	9484	0.179787	0.171182	0.394298
FBtr0078171	-	2L	-	9839	18570	0.0	0.000000	0.000000
FBtr0078166	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0078167	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0078168	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0078169	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0306589	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0306590	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0306592	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0330655	-	2L	-	9839	21376	0.0	0.000000	0.000000
FBtr0078170	-	2L	-	9839	18570	17.352255	16.521700	38.055962
FBtr0306591	-	2L	-	9839	21376	13.486236	12.840724	29.577234
FBtr0113008	-	2L	-	21823	25155	0.0	0.000000	0.000000
FBtr0309810	-	2L	+	21952	24237	0.232735	0.221595	0.510421
FBtr0078163	-	2L	-	25402	59268	0.0	0.000000	0.000000
FBtr0113416	-	2L	-	25402	59268	0.0	0.000000	0.000000
FBtr0309225	-	2L	-	25402	59268	0.0	0.000000	0.000000
FBtr0309227	-	2L	-	25402	59268	0.0	0.000000	0.000000
FBtr0309229	-	2L	-	25402	59268	0.0	0.000000	0.000000
FBtr0309226	-	2L	-	25402	65404	0.0	0.000000	0.000000
FBtr0309228	-	2L	-	25402	59268	0.328007	0.312307	0.719366
FBtr0078164	-	2L	-	25402	59268	0.202117	0.192443	0.443271
FBtr0347585	-	2L	+	54817	55767	0.161935	0.154184	0.355146
FBtr0345733	-	2L	+	66318	66524	0.0	0.000000	0.000000
FBtr0306539	-	2L	+	66482	71390	0.0	0.000000	0.000000
FBtr0306538	-	2L	+	67043	71081	0.0	0.000000	0.000000
FBtr0306537	-	2L	+	67043	71390	0.0	0.000000	0.000000
FBtr0344053	-	2L	-	71039	73836	0.0	0.000000	0.000000
FBtr0306540	-	2L	+	71757	76211	0.0	0.000000	0.000000
FBtr0331680	-	2L	+	73485	76211	0.0	0.000000	0.000000
FBtr0078100	-	2L	+	67043	71390	20.245668	19.276619	44.401630
FBtr0306536	-	2L	+	67043	71081	0.000000	0.000000	0.000000
FBtr0344052	-	2L	-	71039	73836	0.478960	0.456035	1.050427
FBtr0078101	-	2L	+	72387	76211	7.891118	7.513414	17.306345
FBtr0302164	-	2L	+	73485	76211	6.558495	6.244576	14.383713
FBtr0301733	-	2L	+	74129	76211	7.792819	7.419820	17.090761
FBtr0290323	-	2L	-	82421	87387	0.0	0.000000	0.000000
FBtr0330637	-	2L	-	82984	87387	0.0	0.000000	0.000000
